"Indicator type","Indicator","Description"
"IPv4","192.140.225.123",""
"IPv4","176.8.57.209",""
"IPv4","213.114.107.24",""
"IPv4","176.8.57.209",""
"IPv4","206.168.34.93",""
"IPv4","57.128.230.106",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","190.57.75.42",""
"IPv4","191.242.194.172",""
"IPv4","220.132.140.95",""
"IPv4","192.140.225.123",""
"IPv4","159.223.203.97",""
"IPv4","65.0.107.25",""
"IPv4","192.140.225.123",""
"IPv4","114.33.111.135",""
"IPv4","195.32.4.109",""
"IPv4","216.218.206.69",""
"IPv4","46.118.108.148",""
"IPv4","125.229.29.185",""
"IPv4","46.118.108.148",""
"IPv4","115.58.149.127",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","195.32.4.109",""
"IPv4","216.218.206.97",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","125.229.227.74",""
"IPv4","50.116.59.19",""
"IPv4","125.228.181.148",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","190.57.75.42",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","57.128.230.106",""
"IPv4","192.140.225.123",""
"IPv4","184.174.38.124",""
"IPv4","192.140.225.123",""
"IPv4","38.110.46.209",""
"IPv4","49.213.251.39",""
"IPv4","213.142.159.241",""
"IPv4","80.82.70.133",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","115.120.248.121",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","176.8.57.209",""
"IPv4","37.112.9.128",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","23.94.186.206",""
"IPv4","192.140.225.123",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","110.171.40.33",""
"IPv4","196.251.73.77",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","20.55.53.230",""
"IPv4","122.100.128.102",""
"IPv4","190.219.44.182",""
"IPv4","114.32.198.204",""
"IPv4","46.105.70.190",""
"IPv4","89.248.165.239",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","111.253.205.186",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","122.117.23.146",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","46.118.108.148",""
"IPv4","220.134.186.235",""
"IPv4","65.49.20.84",""
"IPv4","218.166.141.137",""
"IPv4","20.64.106.181",""
"IPv4","20.65.194.143",""
"IPv4","66.240.236.109",""
"IPv4","106.105.83.18",""
"IPv4","45.156.129.76",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","46.118.108.148",""
"IPv4","192.140.225.123",""
"IPv4","111.70.50.155",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","135.134.6.118",""
"IPv4","1.163.210.210",""
"IPv4","188.191.235.234",""
"IPv4","125.228.215.103",""
"IPv4","123.240.224.109",""
"IPv4","196.251.73.77",""
"IPv4","45.135.193.4",""
"IPv4","176.8.57.209",""
"IPv4","199.45.154.176",""
"IPv4","35.203.210.31",""
"IPv4","72.24.32.60",""
"IPv4","190.57.75.42",""
"IPv4","182.152.210.106",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","110.171.40.33",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","116.86.123.122",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","204.76.203.41",""
"IPv4","57.128.230.106",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","37.112.9.128",""
"IPv4","190.57.75.42",""
"IPv4","110.171.40.33",""
"IPv4","192.140.225.123",""
"IPv4","51.178.236.253",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","114.38.38.156",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","91.196.152.30",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","184.174.38.124",""
"IPv4","192.140.225.123",""
"IPv4","195.184.76.129",""
"IPv4","66.27.150.187",""
"IPv4","190.57.75.42",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","192.140.225.123",""
"IPv4","220.133.142.128",""
"IPv4","94.130.239.152",""
"IPv4","189.222.108.66",""
"IPv4","64.62.156.24",""
"IPv4","64.62.156.34",""
"IPv4","110.171.40.33",""
"IPv4","190.57.75.42",""
"IPv4","185.200.118.44",""
"IPv4","190.57.75.42",""
"IPv4","110.171.40.33",""
"IPv4","122.116.116.253",""
"IPv4","36.232.138.151",""
"IPv4","103.203.57.19",""
"IPv4","196.251.73.77",""
"IPv4","64.62.197.122",""
"IPv4","190.57.75.42",""
"IPv4","103.29.70.204",""
"IPv4","110.171.40.33",""
"IPv4","190.57.75.42",""
"IPv4","57.128.230.106",""
"IPv4","65.49.1.18",""
"IPv4","213.32.32.87",""
"IPv4","110.171.40.33",""
"IPv4","114.33.143.13",""
"IPv4","190.57.75.42",""
"IPv4","85.130.110.86",""
"IPv4","70.39.90.22",""
"IPv4","176.8.17.71",""
"IPv4","18.222.200.58",""
"IPv4","176.8.57.209",""
"IPv4","184.105.247.194",""
"IPv4","110.171.40.33",""
"IPv4","217.160.21.172",""
"IPv4","190.57.75.42",""
"IPv4","4.246.231.79",""
"IPv4","185.242.226.20",""
"IPv4","65.49.1.38",""
"IPv4","114.41.231.196",""
"IPv4","89.248.163.181",""
"IPv4","65.49.1.79",""
"IPv4","15.204.37.23",""
"IPv4","195.184.76.139",""
"IPv4","122.165.58.206",""
"IPv4","190.57.75.42",""
"IPv4","122.165.58.206",""
"IPv4","116.15.189.19",""
"IPv4","190.57.75.42",""
"IPv4","122.165.58.206",""
"IPv4","195.184.76.145",""
"IPv4","190.57.75.42",""
"IPv4","176.8.57.209",""
"IPv4","122.165.58.206",""
"IPv4","190.57.75.42",""
"IPv4","122.165.58.206",""
"IPv4","100.29.192.47",""
"IPv4","114.33.156.41",""
"IPv4","100.29.192.53",""
"IPv4","44.220.185.220",""
"IPv4","190.57.75.42",""
"IPv4","110.171.40.33",""
"IPv4","190.57.75.42",""
"IPv4","126.227.79.86",""
"IPv4","122.116.204.100",""
"IPv4","122.118.198.65",""
"IPv4","78.29.44.149",""
"IPv4","122.165.58.206",""
"IPv4","176.8.57.209",""
"IPv4","204.76.203.83",""
"IPv4","46.105.70.190",""
"IPv4","114.33.115.239",""
"IPv4","49.213.182.79",""
"IPv4","57.129.64.237",""
"IPv4","173.230.155.151",""
"IPv4","57.129.64.237",""
"IPv4","204.76.203.83",""
"IPv4","218.255.64.140",""
"IPv4","110.171.40.33",""
"IPv4","104.237.132.65",""
"IPv4","114.35.68.25",""
"IPv4","190.57.75.42",""
"IPv4","213.142.159.241",""
"IPv4","110.171.40.33",""
"IPv4","87.15.244.68",""
"IPv4","4.236.187.221",""
"IPv4","173.31.9.60",""
"IPv4","110.171.40.33",""
"IPv4","113.255.57.206",""
"IPv4","185.16.39.19",""
"IPv4","196.251.73.77",""
"IPv4","220.133.82.141",""
"IPv4","59.126.154.8",""
"IPv4","206.168.34.67",""
"IPv4","20.65.193.35",""
"IPv4","113.61.176.117",""
"IPv4","46.121.180.246",""
"IPv4","46.118.108.148",""
"IPv4","176.8.57.209",""
"IPv4","125.229.222.137",""
"IPv4","176.8.57.209",""
"IPv4","162.216.149.185",""
"IPv4","49.158.168.103",""
"IPv4","87.97.60.168",""
"IPv4","113.61.176.117",""
"IPv4","122.116.21.91",""
"IPv4","67.166.139.200",""
"IPv4","122.116.21.91",""
"IPv4","89.248.163.181",""
"IPv4","114.34.78.3",""
"IPv4","110.171.40.33",""
"IPv4","46.118.108.148",""
"IPv4","83.249.152.112",""
"IPv4","167.94.138.116",""
"IPv4","206.168.34.122",""
"IPv4","172.104.93.159",""
"IPv4","83.249.152.112",""
"IPv4","196.251.73.77",""
"IPv4","172.104.93.159",""
"IPv4","114.38.66.134",""
"IPv4","196.251.73.77",""
"IPv4","54.93.52.209",""
"IPv4","49.248.11.165",""
"IPv4","114.38.66.134",""
"IPv4","110.171.40.33",""
"IPv4","81.30.212.62",""
"IPv4","211.20.88.12",""
"IPv4","46.105.70.190",""
"IPv4","98.14.213.127",""
"IPv4","20.65.195.58",""
"IPv4","110.171.40.33",""
"IPv4","116.88.184.123",""
"IPv4","45.79.109.236",""
"IPv4","20.65.195.58",""
"IPv4","79.124.62.62",""
"IPv4","13.89.124.221",""
"IPv4","110.171.40.33",""
"IPv4","104.234.115.166",""
"IPv4","104.234.115.166",""
"IPv4","179.125.6.72",""
"IPv4","118.141.31.127",""
"IPv4","49.248.11.165",""
"IPv4","220.133.167.224",""
"IPv4","121.99.112.200",""
"IPv4","220.132.181.221",""
"IPv4","37.115.66.16",""
"IPv4","220.132.181.221",""
"IPv4","219.89.133.67",""
"IPv4","220.132.192.151",""
"IPv4","114.33.72.89",""
"IPv4","220.132.192.151",""
"IPv4","114.33.72.89",""
"IPv4","66.240.236.116",""
"IPv4","37.115.51.182",""
"IPv4","143.208.38.145",""
"IPv4","220.132.197.144",""
"IPv4","85.105.189.202",""
"IPv4","125.230.137.158",""
"IPv4","190.171.189.85",""
"IPv4","82.63.123.107",""
"IPv4","49.248.11.165",""
"IPv4","118.170.12.213",""
"IPv4","114.34.125.245",""
"IPv4","180.219.23.33",""
"IPv4","59.126.189.194",""
"IPv4","1.34.7.7",""
"IPv4","37.115.51.182",""
"IPv4","210.146.173.22",""
"IPv4","104.152.52.200",""
"IPv4","104.152.52.200",""
"IPv4","104.152.52.200",""
"IPv4","104.152.52.200",""
"IPv4","49.248.11.165",""
"IPv4","122.118.10.39",""
"IPv4","125.229.4.85",""
"IPv4","213.142.159.241",""
"IPv4","1.161.74.187",""
"IPv4","216.106.58.168",""
"IPv4","14.225.209.113",""
"IPv4","114.45.150.26",""
"IPv4","220.132.70.83",""
"IPv4","49.248.11.165",""
"IPv4","20.84.78.208",""
"IPv4","49.248.11.165",""
"IPv4","196.251.73.77",""
"IPv4","81.17.25.50",""
"IPv4","110.171.40.33",""
"IPv4","49.248.11.165",""
"IPv4","46.118.108.148",""
"IPv4","125.229.73.114",""
"IPv4","125.228.85.185",""
"IPv4","125.229.73.114",""
"IPv4","125.228.85.185",""
"IPv4","193.163.125.229",""
"IPv4","49.248.11.165",""
"IPv4","193.163.125.254",""
"IPv4","49.213.128.99",""
"IPv4","45.151.62.96",""
"IPv4","123.240.100.120",""
"IPv4","37.115.51.182",""
"IPv4","36.235.227.77",""
"IPv4","220.132.40.212",""
"IPv4","45.79.181.179",""
"IPv4","64.62.197.75",""
"IPv4","48.217.153.41",""
"IPv4","20.64.106.123",""
"IPv4","79.124.62.53",""
"IPv4","110.171.40.33",""
"IPv4","42.239.242.100",""
"IPv4","198.58.109.72",""
"IPv4","198.58.109.72",""
"IPv4","206.189.196.190",""
"IPv4","220.132.192.151",""
"IPv4","139.144.169.241",""
"IPv4","46.170.66.234",""
"IPv4","206.189.196.190",""
"IPv4","206.189.196.190",""
"IPv4","206.189.196.190",""
"IPv4","82.80.143.247",""
"IPv4","37.115.51.182",""
"IPv4","114.33.72.89",""
"IPv4","37.115.51.182",""
"IPv4","167.71.110.14",""
"IPv4","114.41.69.185",""
"IPv4","167.71.110.14",""
"IPv4","167.71.110.14",""
"IPv4","196.251.73.77",""
"IPv4","46.118.108.148",""
"IPv4","37.115.51.182",""
"IPv4","122.117.121.70",""
"IPv4","37.115.51.182",""
"IPv4","20.64.106.124",""
"IPv4","1.34.27.136",""
"IPv4","190.211.255.67",""
"IPv4","46.118.108.148",""
"IPv4","36.235.98.11",""
"IPv4","37.115.51.182",""
"IPv4","176.8.57.209",""
"IPv4","125.228.47.215",""
"IPv4","125.230.25.146",""
"IPv4","59.126.30.216",""
"IPv4","110.171.40.33",""
"IPv4","206.168.34.126",""
"IPv4","162.142.125.113",""
"IPv4","85.105.189.202",""
"IPv4","59.126.30.216",""
"IPv4","167.94.138.60",""
"IPv4","196.251.73.77",""
"IPv4","125.230.137.158",""
"IPv4","36.235.159.22",""
"IPv4","114.34.125.245",""
"IPv4","49.248.11.165",""
"IPv4","172.171.245.243",""
"IPv4","110.171.40.33",""
"IPv4","110.171.40.33",""
"IPv4","37.115.51.182",""
"IPv4","104.152.52.200",""
"IPv4","122.118.10.39",""
"IPv4","99.3.187.167",""
"IPv4","125.229.4.85",""
"IPv4","110.171.40.33",""
"IPv4","80.82.77.139",""
"IPv4","1.161.74.187",""
"IPv4","213.142.159.241",""
"IPv4","18.97.5.114",""
"IPv4","64.62.197.17",""
"IPv4","44.220.185.21",""
"IPv4","20.84.78.208",""
"IPv4","196.251.73.77",""
"IPv4","14.225.209.113",""
"IPv4","37.115.51.182",""
"IPv4","185.247.137.236",""
"IPv4","185.247.137.236",""
"IPv4","124.127.216.77",""
"IPv4","14.225.209.113",""
"IPv4","104.234.115.47",""
"IPv4","110.171.40.33",""
"IPv4","104.234.115.47",""
"IPv4","104.234.115.47",""
"IPv4","110.171.40.33",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","125.229.73.114",""
"IPv4","110.171.40.33",""
"IPv4","202.66.165.145",""
"IPv4","45.151.62.96",""
"IPv4","14.225.209.113",""
"IPv4","37.115.51.182",""
"IPv4","220.134.133.37",""
"IPv4","220.132.40.212",""
"IPv4","42.239.242.100",""
"IPv4","110.171.40.33",""
"IPv4","18.189.170.214",""
"IPv4","122.118.220.190",""
"IPv4","36.235.159.22",""
"IPv4","18.190.163.148",""
"IPv4","14.225.209.113",""
"IPv4","45.135.193.4",""
"IPv4","14.225.209.113",""
"IPv4","45.156.129.100",""
"IPv4","100.29.192.30",""
"IPv4","14.225.209.113",""
"IPv4","100.29.192.81",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","49.213.232.247",""
"IPv4","151.0.18.148",""
"IPv4","110.171.40.33",""
"IPv4","123.60.13.108",""
"IPv4","37.115.51.182",""
"IPv4","65.49.20.67",""
"IPv4","122.117.38.20",""
"IPv4","14.225.209.113",""
"IPv4","27.68.106.74",""
"IPv4","151.42.225.33",""
"IPv4","178.30.199.39",""
"IPv4","122.118.220.190",""
"IPv4","151.42.225.33",""
"IPv4","206.168.34.94",""
"IPv4","49.213.232.247",""
"IPv4","220.132.202.104",""
"IPv4","110.171.40.33",""
"IPv4","110.171.40.33",""
"IPv4","66.240.236.109",""
"IPv4","66.240.236.109",""
"IPv4","151.42.225.33",""
"IPv4","14.225.209.113",""
"IPv4","138.68.132.209",""
"IPv4","138.68.132.209",""
"IPv4","138.68.132.209",""
"IPv4","110.171.40.33",""
"IPv4","110.171.40.33",""
"IPv4","23.94.186.206",""
"IPv4","14.225.209.113",""
"IPv4","138.68.132.209",""
"IPv4","138.68.132.209",""
"IPv4","138.68.132.209",""
"IPv4","14.225.209.113",""
"IPv4","23.94.186.206",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","60.251.193.230",""
"IPv4","14.225.209.113",""
"IPv4","125.229.243.163",""
"IPv4","65.49.20.79",""
"IPv4","110.171.40.33",""
"IPv4","37.115.51.182",""
"IPv4","14.225.209.113",""
"IPv4","122.117.38.20",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","37.115.51.182",""
"IPv4","78.189.78.55",""
"IPv4","110.171.40.33",""
"IPv4","179.43.175.246",""
"IPv4","14.225.209.113",""
"IPv4","61.188.178.199",""
"IPv4","80.147.173.169",""
"IPv4","111.242.34.83",""
"IPv4","151.42.225.33",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","37.115.51.182",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","37.204.1.108",""
"IPv4","109.195.139.162",""
"IPv4","1.171.64.80",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","220.132.202.104",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","196.251.73.77",""
"IPv4","125.229.243.163",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","45.33.33.172",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","59.126.32.146",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","179.43.175.246",""
"IPv4","65.49.1.110",""
"IPv4","14.225.209.113",""
"IPv4","196.251.73.77",""
"IPv4","79.124.62.62",""
"IPv4","110.171.40.33",""
"IPv4","88.129.112.88",""
"IPv4","14.225.209.113",""
"IPv4","142.93.55.18",""
"IPv4","37.115.51.182",""
"IPv4","110.171.40.33",""
"IPv4","153.170.58.124",""
"IPv4","134.209.5.1",""
"IPv4","182.120.63.233",""
"IPv4","14.225.209.113",""
"IPv4","196.251.73.77",""
"IPv4","213.142.159.241",""
"IPv4","37.115.51.182",""
"IPv4","192.155.84.100",""
"IPv4","179.43.175.246",""
"IPv4","110.171.40.33",""
"IPv4","206.189.79.19",""
"IPv4","114.34.227.129",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","20.65.195.97",""
"IPv4","125.228.28.243",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","65.49.1.112",""
"IPv4","206.168.34.124",""
"IPv4","114.41.219.13",""
"IPv4","184.105.247.194",""
"IPv4","110.171.40.33",""
"IPv4","37.115.51.182",""
"IPv4","87.236.176.242",""
"IPv4","14.225.209.113",""
"IPv4","185.247.137.246",""
"IPv4","87.236.176.240",""
"IPv4","87.236.176.243",""
"IPv4","185.247.137.246",""
"IPv4","196.251.73.77",""
"IPv4","185.247.137.245",""
"IPv4","185.247.137.237",""
"IPv4","87.236.176.251",""
"IPv4","24.194.254.113",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","46.118.108.148",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","182.120.63.233",""
"IPv4","110.171.40.33",""
"IPv4","1.172.148.163",""
"IPv4","64.62.197.167",""
"IPv4","196.251.73.77",""
"IPv4","14.225.209.113",""
"IPv4","80.11.251.155",""
"IPv4","110.171.40.33",""
"IPv4","37.115.51.182",""
"IPv4","179.43.175.246",""
"IPv4","14.225.209.113",""
"IPv4","106.51.180.47",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","110.25.90.37",""
"IPv4","59.127.238.10",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","20.65.195.118",""
"IPv4","64.62.197.87",""
"IPv4","20.65.195.97",""
"IPv4","114.33.57.76",""
"IPv4","125.228.28.243",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","217.35.71.255",""
"IPv4","110.171.40.33",""
"IPv4","216.218.206.67",""
"IPv4","37.115.51.182",""
"IPv4","14.225.209.113",""
"IPv4","123.202.189.64",""
"IPv4","45.135.193.4",""
"IPv4","110.171.40.33",""
"IPv4","167.94.138.154",""
"IPv4","14.225.209.113",""
"IPv4","86.57.203.156",""
"IPv4","114.41.219.13",""
"IPv4","114.34.46.3",""
"IPv4","37.115.51.182",""
"IPv4","184.105.247.214",""
"IPv4","125.72.54.155",""
"IPv4","110.171.40.33",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","122.117.225.158",""
"IPv4","110.171.40.33",""
"IPv4","162.142.125.88",""
"IPv4","14.225.209.113",""
"IPv4","57.128.230.106",""
"IPv4","109.161.115.19",""
"IPv4","182.52.90.208",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","59.126.116.85",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","46.118.108.148",""
"IPv4","14.225.209.113",""
"IPv4","65.49.1.108",""
"IPv4","37.115.51.182",""
"IPv4","95.234.63.80",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","196.251.73.77",""
"IPv4","46.105.70.190",""
"IPv4","80.11.251.155",""
"IPv4","65.49.1.238",""
"IPv4","65.49.1.236",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","65.49.1.238",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","57.128.230.106",""
"IPv4","162.142.125.82",""
"IPv4","51.159.103.10",""
"IPv4","46.118.108.148",""
"IPv4","128.116.136.174",""
"IPv4","59.127.238.10",""
"IPv4","190.211.255.67",""
"IPv4","122.117.253.79",""
"IPv4","217.160.222.170",""
"IPv4","133.167.65.144",""
"IPv4","217.160.222.170",""
"IPv4","108.61.186.86",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","217.160.222.170",""
"IPv4","217.35.71.255",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","57.128.230.106",""
"IPv4","133.167.65.144",""
"IPv4","49.207.4.42",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","49.207.4.42",""
"IPv4","110.171.40.33",""
"IPv4","158.247.244.50",""
"IPv4","158.247.244.50",""
"IPv4","49.207.4.42",""
"IPv4","158.247.244.50",""
"IPv4","158.247.244.50",""
"IPv4","220.134.14.95",""
"IPv4","110.171.40.33",""
"IPv4","220.134.253.157",""
"IPv4","185.200.116.48",""
"IPv4","217.160.222.170",""
"IPv4","158.247.244.50",""
"IPv4","14.225.209.113",""
"IPv4","158.247.244.50",""
"IPv4","217.160.222.170",""
"IPv4","158.247.244.50",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","158.247.244.50",""
"IPv4","110.171.40.33",""
"IPv4","195.184.76.15",""
"IPv4","158.247.244.50",""
"IPv4","110.171.40.33",""
"IPv4","115.58.119.91",""
"IPv4","14.225.209.113",""
"IPv4","45.135.193.4",""
"IPv4","192.210.236.133",""
"IPv4","195.184.76.15",""
"IPv4","5.94.8.40",""
"IPv4","217.160.222.170",""
"IPv4","95.111.230.125",""
"IPv4","192.210.236.133",""
"IPv4","5.189.189.45",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","192.210.236.133",""
"IPv4","158.247.244.50",""
"IPv4","217.160.222.170",""
"IPv4","95.111.230.125",""
"IPv4","158.247.244.50",""
"IPv4","217.160.222.170",""
"IPv4","158.247.244.50",""
"IPv4","14.225.209.113",""
"IPv4","185.104.239.197",""
"IPv4","195.184.76.4",""
"IPv4","195.184.76.4",""
"IPv4","221.120.237.119",""
"IPv4","192.210.236.133",""
"IPv4","14.225.209.113",""
"IPv4","108.61.186.86",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","152.53.126.161",""
"IPv4","152.53.126.161",""
"IPv4","110.171.40.33",""
"IPv4","152.53.126.161",""
"IPv4","152.53.126.161",""
"IPv4","178.57.195.218",""
"IPv4","14.225.209.113",""
"IPv4","192.210.236.133",""
"IPv4","65.181.91.6",""
"IPv4","217.160.222.170",""
"IPv4","46.118.108.148",""
"IPv4","46.105.70.190",""
"IPv4","14.225.209.113",""
"IPv4","118.163.17.151",""
"IPv4","64.62.156.38",""
"IPv4","133.167.65.144",""
"IPv4","64.62.156.38",""
"IPv4","46.105.70.190",""
"IPv4","57.128.230.106",""
"IPv4","91.196.152.15",""
"IPv4","20.29.36.109",""
"IPv4","122.117.225.158",""
"IPv4","133.167.65.144",""
"IPv4","57.129.64.237",""
"IPv4","103.29.69.96",""
"IPv4","217.160.222.170",""
"IPv4","14.225.209.113",""
"IPv4","23.95.186.186",""
"IPv4","152.53.126.161",""
"IPv4","110.171.40.33",""
"IPv4","23.95.186.186",""
"IPv4","152.53.126.161",""
"IPv4","23.95.186.186",""
"IPv4","117.247.51.16",""
"IPv4","217.160.222.170",""
"IPv4","14.225.209.113",""
"IPv4","221.120.237.119",""
"IPv4","217.160.222.170",""
"IPv4","14.225.209.113",""
"IPv4","133.167.65.144",""
"IPv4","110.171.40.33",""
"IPv4","59.124.156.142",""
"IPv4","152.53.126.161",""
"IPv4","14.225.209.113",""
"IPv4","108.61.186.86",""
"IPv4","152.53.126.161",""
"IPv4","5.189.189.45",""
"IPv4","217.160.222.170",""
"IPv4","14.225.209.113",""
"IPv4","103.229.193.252",""
"IPv4","5.189.189.45",""
"IPv4","14.225.209.113",""
"IPv4","176.8.17.71",""
"IPv4","5.189.189.45",""
"IPv4","110.171.40.33",""
"IPv4","152.53.126.161",""
"IPv4","133.167.65.144",""
"IPv4","14.225.209.113",""
"IPv4","81.235.211.193",""
"IPv4","95.111.230.125",""
"IPv4","133.167.65.144",""
"IPv4","152.53.126.161",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","95.111.230.125",""
"IPv4","110.171.40.33",""
"IPv4","152.53.126.161",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","217.160.222.170",""
"IPv4","110.171.40.33",""
"IPv4","152.53.126.161",""
"IPv4","110.171.40.33",""
"IPv4","217.160.222.170",""
"IPv4","65.49.1.109",""
"IPv4","14.225.209.113",""
"IPv4","45.141.27.222",""
"IPv4","195.231.60.205",""
"IPv4","45.141.27.222",""
"IPv4","110.171.40.33",""
"IPv4","14.225.209.113",""
"IPv4","152.53.126.161",""
"IPv4","59.126.85.114",""
"IPv4","14.225.209.113",""
"IPv4","110.171.40.33",""
"IPv4","31.220.80.156",""
"IPv4","133.167.65.144",""
"IPv4","114.33.109.227",""
"IPv4","95.111.230.125",""
"IPv4","14.225.209.113",""
"IPv4","133.167.65.144",""
"IPv4","194.127.178.190",""
"IPv4","14.225.209.113",""
"IPv4","114.33.109.227",""
"IPv4","3.136.19.245",""
"IPv4","221.120.237.119",""
"IPv4","14.225.209.113",""
"IPv4","185.247.137.12",""
"IPv4","185.247.137.34",""
"IPv4","87.236.176.2",""
"IPv4","217.160.222.170",""
"IPv4","185.247.137.31",""
"IPv4","185.247.137.29",""
"IPv4","87.236.176.20",""
"IPv4","87.236.176.12",""
"IPv4","152.53.126.161",""
"IPv4","14.225.209.113",""
