"Indicator type","Indicator","Description"
"IPv4","189.126.4.42",""
"IPv4","92.222.177.43",""
"IPv4","91.77.163.86",""
"IPv4","150.109.4.91",""
"IPv4","109.167.197.20",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.103",""
"IPv4","218.92.0.233",""
"IPv4","168.181.36.106",""
"IPv4","96.78.175.43",""
"IPv4","218.92.0.237",""
"IPv4","157.180.22.233",""
"IPv4","218.92.0.220",""
"IPv4","79.112.7.69",""
"IPv4","218.92.0.226",""
"IPv4","184.168.30.25",""
"IPv4","64.227.148.33",""
"IPv4","218.92.0.226",""
"IPv4","190.148.112.242",""
"IPv4","218.92.0.223",""
"IPv4","82.59.253.115",""
"IPv4","40.117.97.0",""
"IPv4","64.227.148.33",""
"IPv4","83.168.107.162",""
"IPv4","64.227.148.33",""
"IPv4","218.92.0.231",""
"IPv4","203.150.107.244",""
"IPv4","92.205.230.57",""
"IPv4","64.227.148.33",""
"IPv4","218.92.0.153",""
"IPv4","20.234.130.50",""
"IPv4","64.222.199.27",""
"IPv4","185.255.90.163",""
"IPv4","218.92.0.143",""
"IPv4","64.227.148.33",""
"IPv4","92.39.141.53",""
"IPv4","221.226.193.163",""
"IPv4","64.227.148.33",""
"IPv4","190.153.249.99",""
"IPv4","160.191.88.39",""
"IPv4","81.181.129.243",""
"IPv4","218.92.0.134",""
"IPv4","27.128.169.31",""
"IPv4","93.113.96.218",""
"IPv4","218.92.0.217",""
"IPv4","218.92.0.230",""
"IPv4","43.167.232.172",""
"IPv4","218.92.0.153",""
"IPv4","122.156.167.62",""
"IPv4","185.4.180.166",""
"IPv4","52.172.195.227",""
"IPv4","35.200.237.19",""
"IPv4","218.92.0.153",""
"IPv4","94.158.178.252",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","38.47.32.198",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.153",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.217",""
"IPv4","167.172.190.187",""
"IPv4","103.100.211.77",""
"IPv4","218.92.0.134",""
"IPv4","193.32.162.130",""
"IPv4","92.118.39.74",""
"IPv4","218.92.0.220",""
"IPv4","220.76.205.117",""
"IPv4","187.62.205.20",""
"IPv4","103.26.136.4",""
"IPv4","218.92.0.153",""
"IPv4","218.92.0.216",""
"IPv4","87.251.236.115",""
"IPv4","49.231.192.36",""
"IPv4","36.93.18.201",""
"IPv4","218.92.0.232",""
"IPv4","218.92.0.223",""
"IPv4","218.92.0.231",""
"IPv4","218.92.0.235",""
"IPv4","147.182.133.11",""
"IPv4","37.58.22.182",""
"IPv4","194.1.155.87",""
"IPv4","85.215.141.190",""
"IPv4","85.215.141.190",""
"IPv4","118.179.219.137",""
"IPv4","190.104.3.139",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","154.6.110.64",""
"IPv4","4.240.96.126",""
"IPv4","154.6.110.64",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","103.52.115.223",""
"IPv4","121.229.9.97",""
"IPv4","206.189.34.173",""
"IPv4","81.43.127.63",""
"IPv4","167.172.70.82",""
"IPv4","177.11.190.65",""
"IPv4","167.172.70.82",""
"IPv4","192.227.211.119",""
"IPv4","218.92.0.235",""
"IPv4","218.92.0.231",""
"IPv4","218.92.0.223",""
"IPv4","139.59.188.13",""
"IPv4","142.93.116.14",""
"IPv4","45.194.37.246",""
"IPv4","31.214.175.213",""
"IPv4","123.58.209.236",""
"IPv4","51.159.66.143",""
"IPv4","134.209.151.205",""
"IPv4","35.222.117.243",""
"IPv4","51.77.151.175",""
"IPv4","34.142.110.144",""
"IPv4","218.92.0.112",""
"IPv4","121.224.78.164",""
"IPv4","218.92.0.223",""
"IPv4","87.201.127.149",""
"IPv4","20.214.201.111",""
"IPv4","186.168.108.142",""
"IPv4","147.182.153.9",""
"IPv4","218.92.0.228",""
"IPv4","52.172.195.227",""
"IPv4","170.64.208.65",""
"IPv4","218.92.0.222",""
"IPv4","193.160.208.52",""
"IPv4","152.42.214.250",""
"IPv4","27.254.149.199",""
"IPv4","193.32.162.134",""
"IPv4","218.92.0.233",""
"IPv4","67.217.242.146",""
"IPv4","202.70.82.95",""
"IPv4","88.80.186.80",""
"IPv4","69.10.60.74",""
"IPv4","146.59.92.32",""
"IPv4","136.232.11.10",""
"IPv4","157.245.99.182",""
"IPv4","82.64.99.86",""
"IPv4","179.33.186.151",""
"IPv4","128.199.146.224",""
"IPv4","179.33.186.151",""
"IPv4","157.230.48.158",""
"IPv4","81.56.9.13",""
"IPv4","103.209.40.238",""
"IPv4","206.189.230.76",""
"IPv4","218.92.0.216",""
"IPv4","20.46.54.49",""
"IPv4","218.92.0.233",""
"IPv4","5.196.23.21",""
"IPv4","218.92.0.112",""
"IPv4","5.202.75.12",""
"IPv4","147.182.153.9",""
"IPv4","66.250.217.2",""
"IPv4","34.80.240.228",""
"IPv4","83.212.126.31",""
"IPv4","147.182.153.9",""
"IPv4","218.92.0.216",""
"IPv4","165.22.217.96",""
"IPv4","2.228.163.157",""
"IPv4","147.182.153.9",""
"IPv4","164.92.193.135",""
"IPv4","218.92.0.217",""
"IPv4","147.182.153.9",""
"IPv4","107.175.49.114",""
"IPv4","167.172.146.42",""
"IPv4","218.92.0.219",""
"IPv4","147.182.153.9",""
"IPv4","193.32.162.131",""
"IPv4","69.49.247.178",""
"IPv4","167.172.111.28",""
"IPv4","92.118.39.74",""
"IPv4","147.182.153.9",""
"IPv4","218.92.0.103",""
"IPv4","128.199.25.46",""
"IPv4","64.227.130.24",""
"IPv4","49.73.43.104",""
"IPv4","103.149.86.21",""
"IPv4","183.250.179.99",""
"IPv4","116.147.40.93",""
"IPv4","61.171.87.26",""
"IPv4","91.202.253.170",""
"IPv4","218.92.0.222",""
"IPv4","218.92.0.222",""
"IPv4","64.227.148.33",""
"IPv4","51.89.166.236",""
"IPv4","51.89.166.236",""
"IPv4","162.243.142.203",""
"IPv4","123.58.212.235",""
"IPv4","185.216.214.42",""
"IPv4","123.58.212.235",""
"IPv4","95.58.255.251",""
"IPv4","193.32.162.135",""
"IPv4","95.58.255.251",""
"IPv4","34.101.149.170",""
"IPv4","103.146.159.74",""
"IPv4","170.238.160.191",""
"IPv4","27.254.235.2",""
"IPv4","170.238.160.191",""
"IPv4","103.146.159.74",""
"IPv4","45.233.210.254",""
"IPv4","34.101.149.170",""
"IPv4","27.254.235.2",""
"IPv4","211.240.117.30",""
"IPv4","185.213.164.48",""
"IPv4","211.240.117.30",""
"IPv4","203.150.107.244",""
"IPv4","120.28.109.188",""
"IPv4","103.187.147.214",""
"IPv4","218.92.0.223",""
"IPv4","20.214.159.245",""
"IPv4","176.37.33.53",""
"IPv4","46.17.98.106",""
"IPv4","14.103.115.123",""
"IPv4","218.92.0.219",""
"IPv4","51.75.160.52",""
"IPv4","34.96.188.41",""
"IPv4","92.191.96.7",""
"IPv4","103.153.191.137",""
"IPv4","200.189.192.3",""
"IPv4","200.219.203.141",""
"IPv4","103.30.194.191",""
"IPv4","104.199.151.189",""
"IPv4","45.201.204.198",""
"IPv4","156.232.9.164",""
"IPv4","103.237.144.204",""
"IPv4","218.92.0.103",""
"IPv4","129.159.44.132",""
"IPv4","106.75.144.239",""
"IPv4","196.251.84.225",""
"IPv4","218.92.0.225",""
"IPv4","218.92.0.233",""
"IPv4","218.92.0.236",""
"IPv4","185.213.173.44",""
"IPv4","49.162.158.23",""
"IPv4","99.88.86.106",""
"IPv4","51.75.25.97",""
"IPv4","68.178.200.48",""
"IPv4","143.198.155.6",""
"IPv4","95.38.101.93",""
"IPv4","45.192.103.70",""
"IPv4","167.71.223.38",""
"IPv4","218.92.0.233",""
"IPv4","218.92.0.227",""
"IPv4","150.109.244.181",""
"IPv4","85.209.9.59",""
"IPv4","92.118.39.86",""
"IPv4","92.118.39.71",""
"IPv4","45.157.148.187",""
"IPv4","118.69.174.86",""
"IPv4","34.84.82.194",""
"IPv4","61.155.5.45",""
"IPv4","93.126.53.41",""
"IPv4","4.233.148.211",""
"IPv4","92.118.39.86",""
"IPv4","92.118.39.86",""
"IPv4","64.227.170.229",""
"IPv4","218.92.0.223",""
"IPv4","92.118.39.86",""
"IPv4","202.102.198.61",""
"IPv4","221.149.204.191",""
"IPv4","92.118.39.86",""
"IPv4","218.92.0.198",""
"IPv4","218.92.0.198",""
"IPv4","114.219.157.97",""
"IPv4","125.124.176.254",""
"IPv4","159.203.21.208",""
"IPv4","49.64.242.249",""
"IPv4","218.92.0.236",""
"IPv4","198.244.234.103",""
"IPv4","51.254.35.67",""
"IPv4","51.222.136.32",""
"IPv4","167.172.69.229",""
"IPv4","38.253.216.174",""
"IPv4","45.207.192.3",""
"IPv4","188.166.217.79",""
"IPv4","101.47.49.243",""
"IPv4","218.92.0.218",""
"IPv4","5.189.134.185",""
"IPv4","218.92.0.228",""
"IPv4","218.92.0.228",""
"IPv4","218.92.0.236",""
"IPv4","193.32.162.137",""
"IPv4","101.91.114.194",""
"IPv4","193.32.162.137",""
"IPv4","103.26.136.173",""
"IPv4","218.92.0.223",""
"IPv4","218.92.0.230",""
"IPv4","142.93.111.1",""
"IPv4","187.189.241.135",""
"IPv4","40.83.182.122",""
"IPv4","117.2.49.125",""
"IPv4","101.36.119.98",""
"IPv4","185.213.165.81",""
"IPv4","95.235.112.116",""
"IPv4","43.135.94.30",""
"IPv4","103.161.184.82",""
"IPv4","114.8.146.58",""
"IPv4","45.175.157.53",""
"IPv4","123.31.20.81",""
"IPv4","118.121.198.116",""
"IPv4","195.178.110.76",""
"IPv4","187.6.131.225",""
"IPv4","218.92.0.220",""
"IPv4","218.92.0.219",""
"IPv4","218.92.0.221",""
"IPv4","134.209.176.25",""
"IPv4","103.143.238.184",""
"IPv4","27.254.163.61",""
"IPv4","197.248.178.226",""
"IPv4","92.118.39.76",""
"IPv4","218.92.0.237",""
"IPv4","167.172.70.82",""
"IPv4","74.208.123.111",""
"IPv4","34.30.179.151",""
"IPv4","178.128.55.128",""
"IPv4","160.30.159.200",""
"IPv4","92.118.39.76",""
"IPv4","34.131.37.40",""
"IPv4","34.131.37.40",""
"IPv4","45.198.14.62",""
"IPv4","218.92.0.219",""
"IPv4","218.92.0.218",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.217",""
"IPv4","218.92.0.217",""
"IPv4","138.124.81.31",""
"IPv4","106.38.248.215",""
"IPv4","218.92.0.233",""
"IPv4","218.92.0.219",""
"IPv4","160.22.16.36",""
"IPv4","218.92.0.233",""
"IPv4","121.122.119.51",""
"IPv4","14.63.160.31",""
"IPv4","123.187.241.160",""
"IPv4","114.220.176.169",""
"IPv4","94.179.107.98",""
"IPv4","195.117.36.84",""
"IPv4","190.85.108.189",""
"IPv4","109.94.172.86",""
"IPv4","103.113.105.89",""
"IPv4","218.92.0.134",""
"IPv4","161.18.228.75",""
"IPv4","171.100.2.6",""
"IPv4","146.190.154.85",""
"IPv4","218.92.0.226",""
"IPv4","218.92.0.153",""
"IPv4","160.20.186.237",""
"IPv4","178.128.166.34",""
"IPv4","103.165.236.27",""
"IPv4","218.92.0.143",""
"IPv4","103.176.78.114",""
"IPv4","190.128.230.98",""
"IPv4","14.103.114.231",""
"IPv4","94.179.109.66",""
"IPv4","218.92.0.198",""
"IPv4","218.92.0.221",""
"IPv4","134.209.119.98",""
"IPv4","103.172.204.4",""
"IPv4","218.92.0.153",""
"IPv4","85.3.245.3",""
"IPv4","218.92.0.153",""
"IPv4","39.109.116.40",""
"IPv4","68.183.88.186",""
"IPv4","178.91.96.182",""
"IPv4","218.92.0.134",""
"IPv4","128.199.98.70",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.153",""
"IPv4","103.82.93.39",""
"IPv4","218.92.0.134",""
"IPv4","103.176.78.28",""
"IPv4","180.225.219.35",""
"IPv4","103.131.189.20",""
"IPv4","103.187.147.214",""
"IPv4","218.92.0.236",""
"IPv4","195.19.4.22",""
"IPv4","218.92.0.134",""
"IPv4","161.35.21.48",""
"IPv4","59.53.92.190",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","110.164.228.242",""
"IPv4","157.10.250.8",""
"IPv4","223.130.11.176",""
"IPv4","20.81.179.106",""
"IPv4","181.116.220.12",""
"IPv4","182.75.65.22",""
"IPv4","192.250.228.94",""
"IPv4","218.92.0.220",""
"IPv4","218.92.0.112",""
"IPv4","43.134.46.144",""
"IPv4","218.92.0.153",""
"IPv4","210.91.73.167",""
"IPv4","218.92.0.236",""
"IPv4","137.184.202.107",""
"IPv4","117.185.38.2",""
"IPv4","190.148.112.242",""
"IPv4","62.60.207.203",""
"IPv4","83.9.55.84",""
"IPv4","206.189.62.213",""
"IPv4","1.54.73.182",""
"IPv4","181.164.73.68",""
"IPv4","45.138.158.114",""
"IPv4","221.229.218.50",""
"IPv4","136.36.16.218",""
"IPv4","38.43.76.234",""
"IPv4","14.241.254.5",""
"IPv4","101.89.148.142",""
"IPv4","14.103.170.154",""
"IPv4","183.106.223.156",""
"IPv4","202.120.31.152",""
"IPv4","193.32.162.130",""
"IPv4","50.242.122.30",""
"IPv4","218.92.0.235",""
"IPv4","218.92.0.226",""
"IPv4","218.92.0.237",""
"IPv4","103.98.176.213",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","115.113.173.34",""
"IPv4","171.244.37.96",""
"IPv4","14.225.204.199",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","218.92.0.235",""
"IPv4","186.96.145.241",""
"IPv4","218.92.0.218",""
"IPv4","218.92.0.232",""
"IPv4","218.92.0.227",""
"IPv4","186.96.145.241",""
"IPv4","218.92.0.235",""
"IPv4","186.96.145.241",""
"IPv4","14.241.229.103",""
"IPv4","147.182.196.250",""
"IPv4","218.92.0.103",""
"IPv4","218.92.0.220",""
"IPv4","218.92.0.218",""
"IPv4","218.92.0.111",""
"IPv4","103.249.117.24",""
"IPv4","218.92.0.223",""
"IPv4","218.92.0.229",""
"IPv4","45.120.115.150",""
"IPv4","165.154.105.128",""
"IPv4","45.233.210.254",""
"IPv4","103.81.84.48",""
"IPv4","111.173.89.134",""
"IPv4","218.92.0.220",""
"IPv4","218.92.0.236",""
"IPv4","218.92.0.217",""
"IPv4","218.92.0.230",""
"IPv4","103.47.184.19",""
"IPv4","103.31.39.143",""
"IPv4","103.31.38.209",""
"IPv4","113.193.21.147",""
"IPv4","162.0.214.129",""
"IPv4","159.89.174.160",""
"IPv4","103.31.39.143",""
"IPv4","218.92.0.237",""
"IPv4","218.92.0.226",""
"IPv4","218.92.0.218",""
"IPv4","218.92.0.237",""
"IPv4","175.6.98.16",""
"IPv4","218.92.0.230",""
"IPv4","218.92.0.232",""
"IPv4","218.92.0.225",""
"IPv4","218.92.0.218",""
"IPv4","218.92.0.111",""
"IPv4","184.168.121.83",""
"IPv4","152.32.215.227",""
"IPv4","193.32.162.134",""
"IPv4","87.120.186.87",""
"IPv4","81.56.9.13",""
"IPv4","24.199.110.55",""
"IPv4","207.231.111.218",""
"IPv4","178.128.149.80",""
"IPv4","103.152.255.242",""
"IPv4","14.225.192.53",""
"IPv4","137.184.115.85",""
"IPv4","117.72.50.78",""
"IPv4","221.216.7.58",""
"IPv4","143.202.210.210",""
"IPv4","102.211.152.45",""
"IPv4","92.118.39.74",""
"IPv4","198.199.83.65",""
"IPv4","5.255.123.243",""
"IPv4","198.12.229.101",""
"IPv4","23.95.128.167",""
"IPv4","219.145.1.34",""
"IPv4","39.129.23.198",""
"IPv4","165.154.20.207",""
"IPv4","123.58.212.181",""
"IPv4","74.82.195.39",""
"IPv4","152.32.203.233",""
"IPv4","211.72.127.166",""
"IPv4","12.156.67.18",""
"IPv4","12.156.67.18",""
"IPv4","129.159.44.132",""
"IPv4","125.124.72.62",""
"IPv4","51.75.160.52",""
"IPv4","178.217.72.50",""
"IPv4","20.74.223.225",""
"IPv4","14.128.49.22",""
"IPv4","41.111.178.165",""
"IPv4","101.91.192.9",""
"IPv4","27.128.229.223",""
"IPv4","182.180.77.216",""
"IPv4","92.118.39.86",""
"IPv4","121.62.17.206",""
"IPv4","181.90.218.235",""
"IPv4","192.227.173.40",""
"IPv4","119.252.143.6",""
"IPv4","62.72.163.188",""
"IPv4","84.227.209.232",""
"IPv4","152.32.172.117",""
"IPv4","41.82.208.182",""
"IPv4","41.82.208.182",""
"IPv4","114.34.106.146",""
"IPv4","114.34.106.146",""
"IPv4","35.200.237.19",""
"IPv4","35.200.237.19",""
"IPv4","45.61.187.220",""
"IPv4","45.61.187.220",""
"IPv4","154.221.28.51",""
"IPv4","77.53.237.36",""
"IPv4","121.224.78.164",""
"IPv4","101.47.49.243",""
"IPv4","36.138.61.172",""
"IPv4","12.156.67.18",""
"IPv4","52.250.16.220",""
"IPv4","45.71.32.91",""
"IPv4","103.211.219.50",""
"IPv4","103.165.236.27",""
"IPv4","191.233.25.20",""
"IPv4","45.114.142.178",""
"IPv4","118.194.230.250",""
"IPv4","201.48.78.29",""
"IPv4","151.46.220.153",""
"IPv4","85.18.236.229",""
"IPv4","186.13.43.41",""
"IPv4","117.27.93.170",""
"IPv4","142.93.116.14",""
"IPv4","196.251.113.5",""
"IPv4","96.92.63.243",""
"IPv4","35.219.124.236",""
"IPv4","96.78.175.43",""
"IPv4","128.201.78.253",""
"IPv4","197.221.232.44",""
"IPv4","143.244.178.70",""
"IPv4","101.227.233.247",""
"IPv4","198.1.117.220",""
"IPv4","185.247.117.177",""
"IPv4","185.247.117.177",""
"IPv4","34.75.26.147",""
"IPv4","167.71.104.237",""
"IPv4","51.68.224.126",""
"IPv4","27.66.108.46",""
"IPv4","122.155.0.205",""
"IPv4","20.40.73.192",""
"IPv4","38.9.155.199",""
"IPv4","14.225.2.66",""
"IPv4","103.59.205.96",""
"IPv4","103.181.143.73",""
"IPv4","181.212.81.227",""
"IPv4","37.32.13.102",""
"IPv4","103.171.85.118",""
"IPv4","109.199.108.138",""
"IPv4","85.66.201.35",""
"IPv4","14.103.115.23",""
"IPv4","201.249.89.102",""
"IPv4","201.249.89.102",""
"IPv4","103.101.160.198",""
"IPv4","137.184.202.107",""
"IPv4","223.130.11.176",""
"IPv4","94.241.139.19",""
"IPv4","14.103.115.23",""
"IPv4","2.136.114.196",""
"IPv4","43.245.249.251",""
"IPv4","45.157.148.187",""
"IPv4","103.149.86.21",""
"IPv4","72.167.44.240",""
"IPv4","92.118.39.73",""
"IPv4","218.92.0.134",""
"IPv4","117.50.198.67",""
"IPv4","123.58.213.52",""
"IPv4","165.154.244.165",""
"IPv4","182.75.216.74",""
"IPv4","117.83.83.235",""
"IPv4","198.244.234.103",""
"IPv4","212.42.97.108",""
"IPv4","197.5.145.102",""
"IPv4","51.222.87.47",""
"IPv4","37.189.196.88",""
"IPv4","103.166.210.26",""
"IPv4","119.202.128.28",""
"IPv4","114.217.52.115",""
"IPv4","195.178.110.76",""
"IPv4","116.193.190.172",""
"IPv4","45.119.212.99",""
"IPv4","193.32.162.135",""
"IPv4","4.233.148.211",""
"IPv4","87.120.165.133",""
"IPv4","83.235.21.125",""
"IPv4","210.245.54.206",""
"IPv4","74.211.99.15",""
"IPv4","167.71.163.147",""
"IPv4","174.138.85.92",""
"IPv4","156.255.90.225",""
"IPv4","93.185.76.242",""
"IPv4","143.110.252.26",""
"IPv4","180.94.69.132",""
"IPv4","118.193.47.50",""
"IPv4","125.124.239.24",""
"IPv4","218.92.0.134",""
"IPv4","138.68.106.58",""
"IPv4","185.216.214.42",""
"IPv4","218.92.0.153",""
"IPv4","83.168.107.162",""
"IPv4","218.92.0.153",""
"IPv4","218.92.0.143",""
"IPv4","218.92.0.153",""
"IPv4","176.213.141.182",""
"IPv4","139.59.8.149",""
"IPv4","218.92.0.134",""
"IPv4","103.217.145.53",""
"IPv4","181.115.147.5",""
"IPv4","190.128.230.98",""
"IPv4","218.92.0.153",""
"IPv4","218.78.88.16",""
"IPv4","45.148.10.240",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","82.37.146.87",""
"IPv4","45.127.4.231",""
"IPv4","157.254.29.182",""
"IPv4","34.64.41.134",""
"IPv4","103.168.56.140",""
"IPv4","45.82.138.59",""
"IPv4","187.189.241.135",""
"IPv4","218.92.0.134",""
"IPv4","200.155.38.221",""
"IPv4","92.118.39.75",""
"IPv4","136.232.11.10",""
"IPv4","218.92.0.134",""
"IPv4","14.128.49.22",""
"IPv4","89.40.72.9",""
"IPv4","160.30.159.200",""
"IPv4","180.76.250.117",""
"IPv4","46.148.229.196",""
"IPv4","14.225.206.188",""
"IPv4","201.131.212.19",""
"IPv4","200.73.135.75",""
"IPv4","123.58.212.181",""
"IPv4","218.92.0.134",""
"IPv4","115.79.125.54",""
"IPv4","64.176.71.124",""
"IPv4","218.92.0.134",""
"IPv4","218.92.0.134",""
"IPv4","219.127.7.87",""
"IPv4","178.128.166.34",""
"IPv4","218.92.0.153",""
"IPv4","139.59.11.192",""
"IPv4","186.121.235.13",""
"IPv4","107.174.82.33",""
"IPv4","92.118.39.76",""
"IPv4","185.213.173.45",""
"IPv4","103.82.93.228",""
"IPv4","190.65.59.53",""
"IPv4","77.7.245.233",""
"IPv4","142.93.116.14",""
"IPv4","190.104.25.221",""
"IPv4","92.118.39.76",""
"IPv4","193.32.162.130",""
"IPv4","49.73.84.1",""
"IPv4","193.32.162.130",""
"IPv4","178.128.55.128",""
"IPv4","51.38.124.88",""
"IPv4","103.31.39.72",""
"IPv4","103.172.205.103",""
"IPv4","125.129.154.111",""
"IPv4","104.199.151.189",""
"IPv4","104.199.151.189",""
"IPv4","200.7.206.171",""
"IPv4","103.226.138.58",""
"IPv4","200.7.206.171",""
"IPv4","103.179.57.150",""
"IPv4","185.93.89.118",""
"IPv4","185.216.132.243",""
"IPv4","185.93.89.118",""
"IPv4","179.42.0.35",""
"IPv4","123.138.71.66",""
"IPv4","125.72.54.172",""
"IPv4","103.29.85.13",""
"IPv4","185.93.89.118",""
"IPv4","46.101.58.67",""
"IPv4","1.95.72.180",""
"IPv4","200.69.236.207",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","59.26.132.170",""
"IPv4","152.32.190.168",""
"IPv4","81.133.106.57",""
"IPv4","102.223.92.101",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","186.96.145.241",""
"IPv4","103.4.145.50",""
"IPv4","223.197.125.110",""
"IPv4","186.96.145.241",""
"IPv4","185.93.89.118",""
"IPv4","186.96.145.241",""
"IPv4","185.93.89.118",""
"IPv4","46.246.3.209",""
"IPv4","193.124.181.173",""
"IPv4","188.121.99.48",""
"IPv4","151.80.118.222",""
"IPv4","46.101.244.233",""
"IPv4","185.93.89.118",""
"IPv4","20.185.243.158",""
"IPv4","4.240.96.126",""
"IPv4","125.72.54.6",""
"IPv4","170.64.196.35",""
"IPv4","170.64.196.35",""
"IPv4","170.64.196.35",""
"IPv4","170.64.196.35",""
"IPv4","170.64.196.35",""
"IPv4","170.64.196.35",""
"IPv4","159.223.43.20",""
"IPv4","64.222.199.27",""
"IPv4","95.39.201.205",""
"IPv4","143.244.150.76",""
"IPv4","79.3.96.178",""
"IPv4","157.245.247.254",""
"IPv4","185.93.89.118",""
"IPv4","223.17.0.181",""
"IPv4","103.39.93.93",""
"IPv4","54.38.190.146",""
"IPv4","178.128.232.125",""
"IPv4","197.5.145.121",""
"IPv4","184.168.30.25",""
"IPv4","160.187.147.160",""
"IPv4","112.216.108.62",""
"IPv4","117.247.178.81",""
"IPv4","103.176.79.115",""
"IPv4","185.93.89.118",""
"IPv4","167.71.104.237",""
"IPv4","209.97.141.80",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","207.154.203.242",""
"IPv4","185.93.89.118",""
"IPv4","143.110.252.26",""
"IPv4","106.38.195.164",""
"IPv4","185.93.89.118",""
"IPv4","103.193.176.106",""
"IPv4","117.50.196.50",""
"IPv4","202.85.222.190",""
"IPv4","107.174.34.23",""
"IPv4","190.167.237.191",""
"IPv4","143.198.146.239",""
"IPv4","61.72.55.130",""
"IPv4","203.104.43.41",""
"IPv4","46.246.3.209",""
"IPv4","178.217.72.50",""
"IPv4","1.95.45.186",""
"IPv4","201.48.196.99",""
"IPv4","183.66.136.6",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","185.93.89.118",""
"IPv4","81.192.46.45",""
"IPv4","222.124.177.148",""
"IPv4","146.0.77.75",""
"IPv4","165.22.111.31",""
"IPv4","69.48.204.212",""
"IPv4","87.201.127.149",""
"IPv4","201.249.57.5",""
"IPv4","103.98.5.3",""
"IPv4","14.103.54.150",""
"IPv4","103.179.57.150",""
"IPv4","206.189.76.191",""
"IPv4","165.154.14.28",""
"IPv4","176.226.165.130",""
"IPv4","59.84.11.176",""
"IPv4","45.192.170.78",""
"IPv4","220.203.12.53",""
"IPv4","177.182.181.8",""
"IPv4","154.83.15.28",""
"IPv4","135.125.238.48",""
"IPv4","185.42.12.3",""
"IPv4","92.118.39.86",""
"IPv4","92.118.39.86",""
"IPv4","82.207.8.202",""
"IPv4","202.51.83.131",""
"IPv4","129.159.44.132",""
"IPv4","158.174.211.17",""
"IPv4","222.222.123.83",""
"IPv4","185.42.12.3",""
"IPv4","12.156.67.18",""
"IPv4","185.42.12.3",""
"IPv4","103.67.79.165",""
"IPv4","185.42.12.3",""
"IPv4","187.33.59.116",""
"IPv4","223.17.0.181",""
"IPv4","187.33.59.116",""
"IPv4","193.124.181.173",""
"IPv4","193.124.181.173",""
"IPv4","107.151.200.215",""
"IPv4","200.73.135.75",""
"IPv4","68.183.92.214",""
"IPv4","68.183.85.177",""
"IPv4","107.151.200.215",""
"IPv4","185.42.12.3",""
"IPv4","180.76.139.58",""
"IPv4","185.42.12.3",""
"IPv4","185.42.12.3",""
"IPv4","107.151.200.215",""
"IPv4","107.151.200.215",""
"IPv4","107.151.200.215",""
"IPv4","107.151.200.215",""
"IPv4","45.157.148.187",""
"IPv4","54.37.10.124",""
"IPv4","54.37.10.124",""
"IPv4","182.40.102.159",""
"IPv4","212.227.232.57",""
"IPv4","47.180.114.229",""
"IPv4","47.180.114.229",""
"IPv4","212.227.232.57",""
"IPv4","43.155.252.241",""
"IPv4","64.227.167.40",""
"IPv4","36.133.176.79",""
"IPv4","103.63.25.141",""
"IPv4","103.63.25.141",""
"IPv4","103.82.24.135",""
"IPv4","61.95.157.163",""
"IPv4","14.176.232.200",""
"IPv4","45.170.130.157",""
"IPv4","115.190.9.220",""
"IPv4","116.172.130.191",""
"IPv4","14.103.118.76",""
"IPv4","96.78.175.43",""
"IPv4","125.124.167.89",""
"IPv4","135.0.208.122",""
"IPv4","181.215.136.116",""
"IPv4","139.59.226.77",""
"IPv4","43.155.21.198",""
"IPv4","15.235.185.226",""
"IPv4","202.157.176.165",""
"IPv4","121.149.178.171",""
"IPv4","172.245.177.158",""
"IPv4","212.227.32.252",""
"IPv4","117.160.170.77",""
"IPv4","190.153.113.204",""
"IPv4","103.179.56.126",""
"IPv4","192.163.200.252",""
"IPv4","1.95.45.186",""
"IPv4","68.178.175.174",""
"IPv4","79.104.0.82",""
"IPv4","79.104.0.82",""
"IPv4","45.119.212.99",""
"IPv4","200.90.8.90",""
"IPv4","114.220.76.82",""
"IPv4","101.126.23.16",""
"IPv4","68.233.116.124",""
"IPv4","111.173.104.158",""
